cls,lv,loadout,diff,skill,peak_dmg,target_hp,peak_pct,target_lv
cls_wu_seng,40,naked,0,疾风拳,1291,2490,51.8,40
cls_wu_seng,40,naked,0,铁壁拳,1768,2490,71.0,40
cls_wu_seng,50,naked,0,疾风拳,2493,3560,70.0,50
cls_wu_seng,50,naked,0,旋风踢,942,3560,26.5,50
cls_wu_seng,50,naked,0,铁壁拳,2449,3560,68.8,50
cls_wu_seng,60,naked,0,疾风拳,3123,4809,64.9,60
cls_wu_seng,60,naked,0,旋风踢,1207,4809,25.1,60
cls_wu_seng,60,naked,0,气力爆发,3312,4809,68.9,60
cls_wu_seng,60,naked,0,铁壁拳,3367,4809,70.0,60
cls_wu_seng,70,naked,0,疾风拳,2217,6027,36.8,70
cls_wu_seng,70,naked,0,旋风踢,820,6027,13.6,70
cls_wu_seng,70,naked,0,气力爆发,3847,6027,63.8,70
cls_wu_seng,70,naked,0,铁壁拳,3012,6027,50.0,70
cls_wu_seng,70,naked,0,连环拳,1585,6027,26.3,70
cls_wu_seng,70,naked,0,气力裂空,3813,6027,63.3,70
cls_wu_seng,80,naked,0,疾风拳,2125,7365,28.9,80
cls_wu_seng,80,naked,0,旋风踢,934,7365,12.7,80
cls_wu_seng,80,naked,0,气力爆发,5104,7365,69.3,80
cls_wu_seng,80,naked,0,铁壁拳,3313,7365,45.0,80
cls_wu_seng,80,naked,0,连环拳,2367,7365,32.1,80
cls_wu_seng,80,naked,0,气力裂空,2253,7365,30.6,80
cls_wu_seng,90,naked,0,疾风拳,5395,8823,61.1,90
cls_wu_seng,90,naked,0,旋风踢,1404,8823,15.9,90
cls_wu_seng,90,naked,0,气力爆发,6363,8823,72.1,90
cls_wu_seng,90,naked,0,铁壁拳,4837,8823,54.8,90
cls_wu_seng,90,naked,0,连环拳,5852,8823,66.3,90
cls_wu_seng,90,naked,0,气力裂空,4825,8823,54.7,90
cls_wu_seng,100,naked,0,疾风拳,3219,10401,30.9,100
cls_wu_seng,100,naked,0,旋风踢,1003,10401,9.6,100
cls_wu_seng,100,naked,0,气力爆发,6409,10401,61.6,100
cls_wu_seng,100,naked,0,铁壁拳,4870,10401,46.8,100
cls_wu_seng,100,naked,0,连环拳,3098,10401,29.8,100
cls_wu_seng,100,naked,0,气力裂空,5379,10401,51.7,100
cls_wu_seng,100,naked,0,无影连打,3705,10401,35.6,100
cls_wu_seng,100,naked,0,气力天地,5518,10401,53.1,100
