cls,lv,loadout,diff,skill,peak_dmg,target_hp,peak_pct,target_lv
cls_mu_shi,40,naked,0,即兴弹唱,25,2490,1.0,40
cls_mu_shi,40,naked,0,轻快拨弦,40,2490,1.6,40
cls_mu_shi,50,naked,0,即兴弹唱,46,3560,1.3,50
cls_mu_shi,50,naked,0,轻快拨弦,58,3560,1.6,50
cls_mu_shi,60,naked,0,即兴弹唱,51,4809,1.1,60
cls_mu_shi,60,naked,0,轻快拨弦,94,4809,2.0,60
cls_mu_shi,70,naked,0,即兴弹唱,28,6027,0.5,70
cls_mu_shi,70,naked,0,轻快拨弦,49,6027,0.8,70
cls_mu_shi,70,naked,0,哀歌,1513,6027,25.1,70
cls_mu_shi,80,naked,0,即兴弹唱,39,7365,0.5,80
cls_mu_shi,80,naked,0,轻快拨弦,54,7365,0.7,80
cls_mu_shi,80,naked,0,哀歌,1837,7365,24.9,80
cls_mu_shi,90,naked,0,即兴弹唱,153,8823,1.7,90
cls_mu_shi,90,naked,0,轻快拨弦,121,8823,1.4,90
cls_mu_shi,90,naked,0,哀歌,1388,8823,15.7,90
cls_mu_shi,100,naked,0,即兴弹唱,52,10401,0.5,100
cls_mu_shi,100,naked,0,轻快拨弦,57,10401,0.5,100
cls_mu_shi,100,naked,0,哀歌,2524,10401,24.3,100
cls_mu_shi,100,naked,0,破晓圣咏,2803,10401,26.9,100
