cls,lv,loadout,diff,skill,peak_dmg,target_hp,peak_pct,target_lv
cls_you_xia,40,naked,0,追猎,765,2490,30.7,40
cls_you_xia,40,naked,0,疾风射击,2110,2490,84.7,40
cls_you_xia,50,naked,0,追猎,1473,3560,41.4,50
cls_you_xia,50,naked,0,藤蔓缠绕,441,3560,12.4,50
cls_you_xia,50,naked,0,疾风射击,2548,3560,71.6,50
cls_you_xia,50,naked,0,双重射击,1748,3560,49.1,50
cls_you_xia,60,naked,0,追猎,1849,4809,38.4,60
cls_you_xia,60,naked,0,藤蔓缠绕,541,4809,11.2,60
cls_you_xia,60,naked,0,毒爆术,271,4809,5.6,60
cls_you_xia,60,naked,0,疾风射击,3489,4809,72.6,60
cls_you_xia,60,naked,0,双重射击,1628,4809,33.9,60
cls_you_xia,60,naked,0,风刃乱舞,6338,4809,131.8,60
cls_you_xia,70,naked,0,追猎,1306,6027,21.7,70
cls_you_xia,70,naked,0,藤蔓缠绕,501,6027,8.3,70
cls_you_xia,70,naked,0,毒爆术,301,6027,5.0,70
cls_you_xia,70,naked,0,疾风射击,3133,6027,52.0,70
cls_you_xia,70,naked,0,双重射击,1636,6027,27.1,70
cls_you_xia,70,naked,0,风刃乱舞,5337,6027,88.6,70
cls_you_xia,70,naked,0,穿心箭,3804,6027,63.1,70
cls_you_xia,70,naked,0,急速射击,3138,6027,52.1,70
cls_you_xia,70,naked,0,穿云箭,3033,6027,50.3,70
cls_you_xia,80,naked,0,追猎,1540,7365,20.9,80
cls_you_xia,80,naked,0,藤蔓缠绕,300,7365,4.1,80
cls_you_xia,80,naked,0,毒爆术,366,7365,5.0,80
cls_you_xia,80,naked,0,疾风射击,3456,7365,46.9,80
cls_you_xia,80,naked,0,双重射击,2772,7365,37.6,80
cls_you_xia,80,naked,0,风刃乱舞,5586,7365,75.8,80
cls_you_xia,80,naked,0,穿心箭,4176,7365,56.7,80
cls_you_xia,80,naked,0,急速射击,3355,7365,45.6,80
cls_you_xia,80,naked,0,穿云箭,2709,7365,36.8,80
cls_you_xia,90,naked,0,追猎,3195,8823,36.2,90
cls_you_xia,90,naked,0,藤蔓缠绕,532,8823,6.0,90
cls_you_xia,90,naked,0,毒爆术,294,8823,3.3,90
cls_you_xia,90,naked,0,疾风射击,4990,8823,56.6,90
cls_you_xia,90,naked,0,双重射击,3907,8823,44.3,90
cls_you_xia,90,naked,0,风刃乱舞,9983,8823,113.1,90
cls_you_xia,90,naked,0,穿心箭,3543,8823,40.2,90
cls_you_xia,90,naked,0,急速射击,3590,8823,40.7,90
cls_you_xia,90,naked,0,穿云箭,2923,8823,33.1,90
cls_you_xia,90,naked,0,猎杀时刻,7065,8823,80.1,90
cls_you_xia,100,naked,0,追猎,1899,10401,18.3,100
cls_you_xia,100,naked,0,藤蔓缠绕,374,10401,3.6,100
cls_you_xia,100,naked,0,毒爆术,501,10401,4.8,100
cls_you_xia,100,naked,0,疾风射击,5073,10401,48.8,100
cls_you_xia,100,naked,0,双重射击,3390,10401,32.6,100
cls_you_xia,100,naked,0,风刃乱舞,7069,10401,68.0,100
cls_you_xia,100,naked,0,穿心箭,4176,10401,40.1,100
cls_you_xia,100,naked,0,急速射击,3089,10401,29.7,100
cls_you_xia,100,naked,0,穿云箭,3780,10401,36.3,100
cls_you_xia,100,naked,0,致命连射,6184,10401,59.5,100
cls_you_xia,100,naked,0,死神之箭,7377,10401,70.9,100
cls_you_xia,100,naked,0,猎杀时刻,6610,10401,63.6,100
cls_you_xia,100,naked,0,风暴之舞,7943,10401,76.4,100
cls_you_xia,100,naked,0,疾风骤雨,7759,10401,74.6,100
