cls,lv,loadout,diff,skill,peak_dmg,target_hp,peak_pct,target_lv
cls_ci_ke,40,naked,0,影刃,2619,2490,105.2,40
cls_ci_ke,40,naked,0,毒刃,2173,2490,87.3,40
cls_ci_ke,50,naked,0,影刃,3601,3560,101.2,50
cls_ci_ke,50,naked,0,幻影连刺,2677,3560,75.2,50
cls_ci_ke,50,naked,0,毒刃,2616,3560,73.5,50
cls_ci_ke,50,naked,0,双毒刃,1405,3560,39.5,50
cls_ci_ke,60,naked,0,影刃,4447,4809,92.5,60
cls_ci_ke,60,naked,0,幻影连刺,3691,4809,76.8,60
cls_ci_ke,60,naked,0,终结·处刑,5113,4809,106.3,60
cls_ci_ke,60,naked,0,毒刃,3631,4809,75.5,60
cls_ci_ke,60,naked,0,双毒刃,1891,4809,39.3,60
cls_ci_ke,60,naked,0,毒爆,2098,4809,43.6,60
cls_ci_ke,70,naked,0,影刃,4630,6027,76.8,70
cls_ci_ke,70,naked,0,幻影连刺,3580,6027,59.4,70
cls_ci_ke,70,naked,0,终结·处刑,5167,6027,85.7,70
cls_ci_ke,70,naked,0,毒刃,3390,6027,56.2,70
cls_ci_ke,70,naked,0,双毒刃,1801,6027,29.9,70
cls_ci_ke,70,naked,0,毒爆,2301,6027,38.2,70
cls_ci_ke,70,naked,0,暗影突袭,2476,6027,41.1,70
cls_ci_ke,70,naked,0,收割,2038,6027,33.8,70
cls_ci_ke,70,naked,0,毒雾·淬,728,6027,12.1,70
cls_ci_ke,70,naked,0,淬毒刺杀,2110,6027,35.0,70
cls_ci_ke,80,naked,0,影刃,5481,7365,74.4,80
cls_ci_ke,80,naked,0,幻影连刺,4224,7365,57.4,80
cls_ci_ke,80,naked,0,终结·处刑,5850,7365,79.4,80
cls_ci_ke,80,naked,0,毒刃,4167,7365,56.6,80
cls_ci_ke,80,naked,0,双毒刃,2083,7365,28.3,80
cls_ci_ke,80,naked,0,毒爆,2584,7365,35.1,80
cls_ci_ke,80,naked,0,暗影突袭,2718,7365,36.9,80
cls_ci_ke,80,naked,0,收割,2413,7365,32.8,80
cls_ci_ke,80,naked,0,毒雾·淬,828,7365,11.2,80
cls_ci_ke,80,naked,0,淬毒刺杀,2539,7365,34.5,80
cls_ci_ke,90,naked,0,影刃,7678,8823,87.0,90
cls_ci_ke,90,naked,0,幻影连刺,6016,8823,68.2,90
cls_ci_ke,90,naked,0,终结·处刑,8155,8823,92.4,90
cls_ci_ke,90,naked,0,毒刃,5680,8823,64.4,90
cls_ci_ke,90,naked,0,双毒刃,2944,8823,33.4,90
cls_ci_ke,90,naked,0,毒爆,3673,8823,41.6,90
cls_ci_ke,90,naked,0,暗影突袭,4011,8823,45.5,90
cls_ci_ke,90,naked,0,收割,3123,8823,35.4,90
cls_ci_ke,90,naked,0,毒雾·淬,1146,8823,13.0,90
cls_ci_ke,90,naked,0,淬毒刺杀,3466,8823,39.3,90
cls_ci_ke,90,naked,0,万毒归宗,4832,8823,54.8,90
cls_ci_ke,100,naked,0,影刃,6871,10401,66.1,100
cls_ci_ke,100,naked,0,幻影连刺,5203,10401,50.0,100
cls_ci_ke,100,naked,0,终结·处刑,7155,10401,68.8,100
cls_ci_ke,100,naked,0,毒刃,5154,10401,49.6,100
cls_ci_ke,100,naked,0,双毒刃,2686,10401,25.8,100
cls_ci_ke,100,naked,0,毒爆,3109,10401,29.9,100
cls_ci_ke,100,naked,0,暗影突袭,3570,10401,34.3,100
cls_ci_ke,100,naked,0,收割,2611,10401,25.1,100
cls_ci_ke,100,naked,0,毒雾·淬,1017,10401,9.8,100
cls_ci_ke,100,naked,0,淬毒刺杀,3136,10401,30.2,100
cls_ci_ke,100,naked,0,幻影舞,5982,10401,57.5,100
cls_ci_ke,100,naked,0,终结·暗影绞杀,9405,10401,90.4,100
cls_ci_ke,100,naked,0,剧毒风暴,2201,10401,21.2,100
cls_ci_ke,100,naked,0,万毒噬心,5089,10401,48.9,100
cls_ci_ke,100,naked,0,万毒归宗,4454,10401,42.8,100
