cls,lv,loadout,diff,skill,peak_dmg,target_hp,peak_pct,target_lv
cls_zhan_shi,40,naked,0,怒斩,678,2490,27.2,40
cls_zhan_shi,40,naked,0,盾击·卫,843,2490,33.9,40
cls_zhan_shi,50,naked,0,怒斩,1132,3560,31.8,50
cls_zhan_shi,50,naked,0,嗜血斩,1159,3560,32.6,50
cls_zhan_shi,50,naked,0,盾击·卫,1167,3560,32.8,50
cls_zhan_shi,60,naked,0,怒斩,1078,4809,22.4,60
cls_zhan_shi,60,naked,0,嗜血斩,1489,4809,31.0,60
cls_zhan_shi,60,naked,0,狂怒爆发,1605,4809,33.4,60
cls_zhan_shi,60,naked,0,龙息之怒,650,4809,13.5,60
cls_zhan_shi,60,naked,0,盾击·卫,812,4809,16.9,60
cls_zhan_shi,70,naked,0,怒斩,773,6027,12.8,70
cls_zhan_shi,70,naked,0,嗜血斩,1162,6027,19.3,70
cls_zhan_shi,70,naked,0,狂怒爆发,1583,6027,26.3,70
cls_zhan_shi,70,naked,0,龙息之怒,624,6027,10.4,70
cls_zhan_shi,70,naked,0,盾击·卫,810,6027,13.4,70
cls_zhan_shi,70,naked,0,乱舞,1926,6027,32.0,70
cls_zhan_shi,70,naked,0,处决,1470,6027,24.4,70
cls_zhan_shi,70,naked,0,破城锤,1950,6027,32.4,70
cls_zhan_shi,80,naked,0,怒斩,1113,7365,15.1,80
cls_zhan_shi,80,naked,0,嗜血斩,1327,7365,18.0,80
cls_zhan_shi,80,naked,0,狂怒爆发,2099,7365,28.5,80
cls_zhan_shi,80,naked,0,龙息之怒,768,7365,10.4,80
cls_zhan_shi,80,naked,0,盾击·卫,1729,7365,23.5,80
cls_zhan_shi,80,naked,0,乱舞,1667,7365,22.6,80
cls_zhan_shi,80,naked,0,处决,2649,7365,36.0,80
cls_zhan_shi,80,naked,0,破城锤,2706,7365,36.7,80
cls_zhan_shi,90,naked,0,怒斩,2520,8823,28.6,90
cls_zhan_shi,90,naked,0,嗜血斩,1999,8823,22.7,90
cls_zhan_shi,90,naked,0,狂怒爆发,2388,8823,27.1,90
cls_zhan_shi,90,naked,0,龙息之怒,1519,8823,17.2,90
cls_zhan_shi,90,naked,0,盾击·卫,2189,8823,24.8,90
cls_zhan_shi,90,naked,0,乱舞,2898,8823,32.8,90
cls_zhan_shi,90,naked,0,处决,2318,8823,26.3,90
cls_zhan_shi,90,naked,0,破城锤,1927,8823,21.8,90
cls_zhan_shi,100,naked,0,怒斩,1509,10401,14.5,100
cls_zhan_shi,100,naked,0,嗜血斩,1422,10401,13.7,100
cls_zhan_shi,100,naked,0,狂怒爆发,1509,10401,14.5,100
cls_zhan_shi,100,naked,0,龙息之怒,1778,10401,17.1,100
cls_zhan_shi,100,naked,0,盾击·卫,1552,10401,14.9,100
cls_zhan_shi,100,naked,0,乱舞,2038,10401,19.6,100
cls_zhan_shi,100,naked,0,处决,2625,10401,25.2,100
cls_zhan_shi,100,naked,0,破城锤,2410,10401,23.2,100
cls_zhan_shi,100,naked,0,怒涛连斩,3500,10401,33.7,100
cls_zhan_shi,100,naked,0,战争化身,3428,10401,33.0,100
